"id","product","review","category"
"1187","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1188","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1189","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1190","Wheat Seeds","The wheat seeds gave an excellent yield this season","very happy!"""""
"1191","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1192","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1193","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1194","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1195","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1196","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1197","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1198","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1199","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1200","Compost Manure","Terrible quality manure","waste of money."""""
"1201","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1202","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1203","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1204","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1205","Compost Manure","Terrible quality manure","waste of money."""""
"1206","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1207","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1208","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1209","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1210","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1211","Compost Manure","Terrible quality manure","waste of money."""""
"1212","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1213","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1214","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1215","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1216","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1217","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1218","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1219","Soil Testing Kit","Good quality kit","easy to use and accurate results."""""
"1220","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1221","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1222","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1223","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1224","Sprinkler System","Average system","water pressure could be better."""""
"1225","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1226","Neem Oil Spray","Superb organic solution","completely eliminated pests without chemicals!"""""
"1227","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1228","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1229","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1230","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1231","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1232","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1233","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1234","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1235","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1236","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1237","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1238","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1239","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1240","Compost Manure","Terrible quality manure","waste of money."""""
"1241","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1242","Sprinkler System","Average system","water pressure could be better."""""
"1243","Compost Manure","Terrible quality manure","waste of money."""""
"1244","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1245","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1246","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1247","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1248","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1249","Compost Manure","Terrible quality manure","waste of money."""""
"1250","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1251","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1252","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1253","Sprinkler System","Average system","water pressure could be better."""""
"1254","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1255","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1256","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1257","Sprinkler System","Average system","water pressure could be better."""""
"1258","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1259","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1260","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1261","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1262","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1263","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1264","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1265","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1266","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1267","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1268","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1269","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1270","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1271","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1272","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1273","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1274","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1275","Sprinkler System","Average system","water pressure could be better."""""
"1276","Compost Manure","Terrible quality manure","waste of money."""""
"1277","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1278","Sprinkler System","Average system","water pressure could be better."""""
"1279","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1280","Compost Manure","Terrible quality manure","waste of money."""""
"1281","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1282","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1283","Neem Oil Spray","Superb organic solution","completely eliminated pests without chemicals!"""""
"1284","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1285","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1286","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1287","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1288","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1289","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1290","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1291","Sprinkler System","Average system","water pressure could be better."""""
"1292","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1293","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1294","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1295","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1296","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1297","Wheat Seeds","The wheat seeds gave an excellent yield this season","very happy!"""""
"1298","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1299","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1300","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1301","Compost Manure","Terrible quality manure","waste of money."""""
"1302","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1303","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1304","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1305","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1306","Sprinkler System","Average system","water pressure could be better."""""
"1307","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1308","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1309","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1310","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1311","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1312","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1313","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1314","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1315","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1316","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1317","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1318","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1319","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1320","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1321","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1322","Compost Manure","Terrible quality manure","waste of money."""""
"1323","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1324","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1325","Compost Manure","Terrible quality manure","waste of money."""""
"1326","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1327","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1328","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1329","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1330","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1331","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1332","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1333","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1334","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1335","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1336","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1337","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1338","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1339","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1340","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1341","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1342","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1343","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1344","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1345","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1346","Compost Manure","Terrible quality manure","waste of money."""""
"1347","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1348","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1349","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1350","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1351","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1352","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1353","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1354","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1355","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1356","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1357","Compost Manure","Terrible quality manure","waste of money."""""
"1358","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1359","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1360","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1361","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1362","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1363","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1364","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1365","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1366","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1367","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1368","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1369","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1370","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1371","Compost Manure","Terrible quality manure","waste of money."""""
"1372","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1373","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1374","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1375","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1376","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1377","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1378","Sprinkler System","Average system","water pressure could be better."""""
"1379","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1380","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1381","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1382","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1383","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1384","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1385","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1386","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1387","Sprinkler System","Average system","water pressure could be better."""""
"1388","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1389","Compost Manure","Terrible quality manure","waste of money."""""
"1390","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1391","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1392","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1393","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1394","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1395","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1396","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1397","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1398","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1399","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1400","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1401","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1402","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1403","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1404","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1405","Sprinkler System","Average system","water pressure could be better."""""
"1406","Tomato Seeds","Best tomato seeds I have ever used","great germination rate!"""""
"1407","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1408","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1409","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1410","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1411","Organic Pesticide","Fantastic product! My farm is completely pest free now.""""","pesticide"
"1412","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1413","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1414","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1415","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1416","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1417","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1418","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1419","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1420","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1421","Sprinkler System","Average system","water pressure could be better."""""
"1422","Wheat Seeds","The wheat seeds gave an excellent yield this season","very happy!"""""
"1423","Sprinkler System","Average system","water pressure could be better."""""
"1424","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1425","Compost Manure","Terrible quality manure","waste of money."""""
"1426","Compost Manure","Terrible quality manure","waste of money."""""
"1427","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1428","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1429","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1430","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1431","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1432","Compost Manure","Terrible quality manure","waste of money."""""
"1433","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1434","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1435","Compost Manure","Terrible quality manure","waste of money."""""
"1436","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1437","Neem Oil Spray","Superb organic solution","completely eliminated pests without chemicals!"""""
"1438","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1439","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1440","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1441","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1442","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1443","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1444","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1445","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1446","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1447","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1448","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1449","Compost Manure","Terrible quality manure","waste of money."""""
"1450","Vegetable Seeds Mix","Great variety of seeds","all germinated well and grew strong!"""""
"1451","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1452","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1453","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1454","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1455","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1456","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1457","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1458","Compost Manure","Terrible quality manure","waste of money."""""
"1459","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1460","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1461","Compost Manure","Terrible quality manure","waste of money."""""
"1462","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1463","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1464","Compost Manure","Terrible quality manure","waste of money."""""
"1465","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1466","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1467","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1468","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1469","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1470","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1471","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1472","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
"1473","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1474","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1475","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1476","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1477","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1478","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1479","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1480","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1481","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1482","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1483","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1484","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1485","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1486","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1487","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1488","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1489","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1490","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1491","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1492","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1493","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1494","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1495","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1496","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1497","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1498","Bio Pesticide","Reasonably good performance for organic farming needs.""""","pesticide"
"1499","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1500","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1501","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1502","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1503","Compost Manure","Terrible quality manure","waste of money."""""
"1504","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1505","Wheat Seeds","The wheat seeds gave an excellent yield this season","very happy!"""""
"1506","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1507","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1508","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1509","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1510","Greenhouse Net","Perfect greenhouse net","excellent build quality and easy to install."""""
"1511","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1512","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1513","Compost Manure","Terrible quality manure","waste of money."""""
"1514","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1515","Vegetable Seeds Mix","Great variety of seeds","all germinated well and grew strong!"""""
"1516","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1517","Compost Manure","Terrible quality manure","waste of money."""""
"1518","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1519","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1520","Compost Manure","Terrible quality manure","waste of money."""""
"1521","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1522","Solar Water Pump","Amazing solar pump","saves electricity and works perfectly all day."""""
"1523","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1524","Compost Manure","Terrible quality manure","waste of money."""""
"1525","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1526","Drip Irrigation Kit","Works okay","nothing special about the kit."""""
"1527","Compost Manure","Terrible quality manure","waste of money."""""
"1528","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1529","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1530","Compost Manure","Terrible quality manure","waste of money."""""
"1531","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1532","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1533","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1534","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1535","Crop Protection Net","Excellent protection from birds! Highly recommend to every farmer.""""","other"
"1536","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1537","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1538","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1539","Compost Manure","Terrible quality manure","waste of money."""""
"1540","Sprinkler System","Average system","water pressure could be better."""""
"1541","Compost Manure","Terrible quality manure","waste of money."""""
"1542","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1543","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1544","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1545","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1546","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1547","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1548","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1549","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1550","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1551","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1552","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1553","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1554","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1555","Neem Oil Spray","Superb organic solution","completely eliminated pests without chemicals!"""""
"1556","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1557","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1558","Water Pump","The pump broke down after 2 uses","very poor quality."""""
"1559","Soil Testing Kit","Good quality kit","easy to use and accurate results."""""
"1560","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1561","Compost Manure","Terrible quality manure","waste of money."""""
"1562","Paddy Seeds","Paddy seeds had very low germination. Extremely disappointed.""""","seeds"
"1563","Drip Tape","The drip tape leaked after one week","not worth the price."""""
"1564","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1565","Compost Manure","Terrible quality manure","waste of money."""""
"1566","Sprinkler System","Average system","water pressure could be better."""""
"1567","Compost Manure","Terrible quality manure","waste of money."""""
"1568","Vegetable Seeds Mix","Great variety of seeds","all germinated well and grew strong!"""""
"1569","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1570","Hybrid Rice Seeds","The rice seeds did not germinate properly","very disappointed."""""
"1571","Compost Manure","Terrible quality manure","waste of money."""""
"1572","Crop Protection Net","Excellent protection from birds! Highly recommend to every farmer.""""","other"
"1573","Fertilizer NPK","The fertilizer completely burned my crops","total loss."""""
"1574","Potassium Fertilizer","Didn't see any improvement in crop growth at all.""""","fertilizer"
"1575","DAP Fertilizer","Good fertilizer but the packaging was damaged on arrival.""""","fertilizer"
